__typename_Rating,adminReviewedAt_Rating,attendanceMandatory_Rating,clarityRating_Rating,class_Rating,comment_Rating,createdByUser_Rating,date_Rating,difficultyRating_Rating,flagStatus_Rating,grade_Rating,helpfulRating_Rating,id_Rating,isForCredit_Rating,isForOnlineClass_Rating,legacyId_Rating,ratingTags_Rating,teacherNote_Rating,textbookUse_Rating,thumbs_Rating,thumbsDownTotal_Rating,thumbsUpTotal_Rating,wouldTakeAgain_Rating,ProfessorName,Department,SchoolName,LegacyId,NumRatings
Rating,2016-01-15 22:25:37 +0000 UTC,non mandatory,5.0,GIIM1,None better!,False,2016-01-06 06:56:53 +0000 UTC,3.0,UNFLAGGED,,5.0,UmF0aW5nLTI1ODg2MTc0,True,False,25886174.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-12-27 18:30:19 +0000 UTC,mandatory,5.0,GIIM1,Inspirational!,False,2015-12-23 20:54:15 +0000 UTC,3.0,UNFLAGGED,,5.0,UmF0aW5nLTI1ODE1NTA1,True,False,25815505.0,,,4.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-12-28 17:45:48 +0000 UTC,non mandatory,5.0,GIIM1,eally helped set my career goals.,False,2015-12-17 06:28:59 +0000 UTC,2.0,UNFLAGGED,,5.0,UmF0aW5nLTI1NzM5NDky,False,False,25739492.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-12-20 13:09:02 +0000 UTC,mandatory,5.0,MIS780,Realistic perspective on how to prepare for a successful career.,False,2015-12-11 18:41:16 +0000 UTC,3.0,UNFLAGGED,,5.0,UmF0aW5nLTI1NjUxODI5,True,False,25651829.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-12-19 00:23:39 +0000 UTC,,5.0,MGT780,Makes you think and change your perspective.,False,2015-12-10 15:41:10 +0000 UTC,3.0,UNFLAGGED,,5.0,UmF0aW5nLTI1NjMwMTQx,True,False,25630141.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-12-11 09:16:46 +0000 UTC,,5.0,MIS751,"A lot of work, but well worth it.",False,2015-12-03 11:26:28 +0000 UTC,3.0,UNFLAGGED,,5.0,UmF0aW5nLTI1NTM2Mzcw,True,False,25536370.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-12-11 09:16:45 +0000 UTC,non mandatory,5.0,GIIM001,Career changing...,False,2015-12-03 11:24:03 +0000 UTC,4.0,UNFLAGGED,,5.0,UmF0aW5nLTI1NTM2MzM0,True,False,25536334.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-11-10 00:56:51 +0000 UTC,mandatory,5.0,MIS750,"The course made me change my outlook on my career.  Technology is important, but a balance of business/management is essential.",False,2015-11-07 16:23:10 +0000 UTC,4.0,UNFLAGGED,,5.0,UmF0aW5nLTI1MzYzNTMx,True,False,25363531.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-11-10 00:56:51 +0000 UTC,mandatory,5.0,GIIM001,Provides a realistic challenging learning experience.,False,2015-11-07 16:16:13 +0000 UTC,4.0,UNFLAGGED,,5.0,UmF0aW5nLTI1MzYzNTAx,True,False,25363501.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
Rating,2015-10-31 01:43:04 +0000 UTC,non mandatory,4.0,GIIM003,"Jerry is a renowned expert in information technology and business alignment and I've benefited tremendously by his counsel, leadership, insights and applied experience in this key area.  He is an invaluable reference in my role as an IT executive.",False,2015-10-31 01:41:41 +0000 UTC,4.0,UNFLAGGED,,4.0,UmF0aW5nLTI1MzE4MTU2,True,False,25318156.0,,,3.0,[],0.0,0.0,,Jerry Luftman,Business,Stevens Institute of Technology,52560,33
